Date,Store_ID,Product_Category,Price,Discount,Advertising_Spend,Holiday,Temperature,Competitor_Price,Units_Sold
2023-01-04,S09,Electronics,67.83,10,3691.39,0,13.3,73.26,30
2023-01-05,S01,Furniture,135.16,20,3174.91,0,23.9,135.45,25
2023-01-06,S04,Sports,430.38,5,1901.67,0,17.1,396.2,22
2023-01-07,S03,Clothing,6.27,0,1298.3,0,23.2,6.12,27
2023-01-08,S07,Groceries,465.92,0,2809.04,0,35.6,488.35,35
2023-01-09,S01,Clothing,139.27,0,2900.53,0,13.3,144.1,41
2023-01-10,S05,Groceries,115.48,20,4908.93,0,36.7,105.52,25
2023-01-11,S05,Sports,47.76,15,139.05,0,15.6,48.37,11
2023-01-12,S04,Clothing,125.08,10,2999.29,0,23.8,131.9,33
2023-01-13,S01,Groceries,8.16,15,217.16,0,25.2,8.38,21
2023-01-14,S07,Furniture,5.72,25,1943.75,0,30.7,5.5,13
2023-01-15,S09,Furniture,480.79,5,3587.1,0,12.6,521.3,51
2023-01-16,S07,Electronics,351.92,10,2346.44,0,30.9,357.6,19
2023-01-17,S05,Groceries,297.99,0,2231.42,0,37.0,282.3,35
2023-01-18,S04,Clothing,463.39,15,3533.56,0,30.6,446.53,27
2023-01-19,S06,Furniture,391.07,20,633.97,0,13.0,387.13,10
2023-01-20,S03,Groceries,64.76,10,4826.71,0,15.8,62.28,38
2023-01-21,S03,Electronics,414.06,25,3056.18,0,16.0,443.59,17
2023-01-22,S07,Furniture,357.02,10,2041.6,0,11.4,342.66,26
2023-01-23,S03,Electronics,280.2,20,1324.28,0,22.9,297.23,8
2023-01-24,S10,Sports,10.92,5,740.5,0,33.1,10.64,18
2023-01-25,S08,Clothing,133.12,0,206.82,0,11.8,143.84,20
2023-01-26,S07,Furniture,50.53,10,700.39,0,36.4,45.99,23
2023-01-27,S05,Groceries,19.59,25,2190.65,0,19.9,21.19,8
2023-01-28,S09,Furniture,225.78,5,269.78,0,27.3,214.3,19
2023-01-29,S09,Clothing,35.18,10,1976.77,0,21.7,36.18,29
2023-01-30,S08,Groceries,317.22,20,3994.75,0,37.7,335.11,21
2023-01-31,S10,Clothing,456.78,20,1675.86,0,17.6,413.48,18
2023-02-01,S03,Electronics,19.51,10,387.1,0,37.8,19.62,19
2023-02-02,S01,Clothing,127.69,5,1405.98,0,32.9,138.35,7
2023-02-03,S06,Sports,289.97,15,1838.54,0,33.5,309.99,22
2023-02-04,S04,Furniture,18.96,25,1823.24,0,25.9,17.6,15
2023-02-05,S01,Groceries,273.35,5,2503.14,0,12.5,258.73,33
2023-02-06,S06,Electronics,459.36,5,4051.58,0,19.5,429.73,46
2023-02-07,S02,Groceries,15.85,20,3553.01,0,14.0,14.62,18
2023-02-08,S03,Clothing,353.75,25,2038.42,0,12.8,339.72,9
2023-02-09,S10,Groceries,367.51,15,3980.03,0,36.9,378.48,35
2023-02-10,S05,Clothing,115.5,20,4090.83,0,20.6,120.91,37
2023-02-11,S01,Clothing,92.97,0,4749.06,0,36.6,90.95,61
2023-02-12,S03,Groceries,303.18,20,1182.39,0,25.8,329.66,10
2023-02-13,S06,Furniture,373.94,5,1799.37,0,18.9,384.13,38
2023-02-14,S02,Electronics,10.64,5,1322.75,0,11.9,10.12,24
2023-02-15,S09,Furniture,28.83,15,3689.66,0,37.1,31.05,23
2023-02-16,S04,Clothing,55.21,15,3964.78,0,26.2,58.06,30
2023-02-17,S07,Clothing,228.39,0,1545.05,0,18.9,249.02,35
2023-02-18,S10,Furniture,367.33,20,4714.99,0,37.4,355.42,29
2023-02-19,S04,Clothing,353.73,15,4717.97,0,14.6,381.3,34
2023-02-20,S05,Groceries,207.59,20,3637.99,0,30.4,197.84,25
2023-02-21,S02,Groceries,122.59,0,2025.22,0,25.4,122.37,35
2023-02-22,S03,Groceries,412.83,25,3041.06,0,15.6,373.67,15
2023-02-23,S02,Sports,488.64,15,4234.47,0,18.6,478.62,23
2023-02-24,S05,Furniture,196.83,10,4438.91,0,20.3,194.7,37
2023-02-25,S06,Sports,235.2,5,4201.69,0,25.8,218.79,40
2023-02-26,S09,Furniture,209.92,20,1214.81,0,11.7,205.18,8
2023-02-27,S01,Sports,482.99,25,4347.78,0,23.3,519.86,19
2023-02-28,S02,Furniture,287.75,20,4022.21,0,29.0,294.67,25
2023-03-01,S07,Clothing,90.58,5,4863.61,0,32.6,83.81,31
2023-03-02,S02,Electronics,498.65,25,824.6,0,26.7,480.67,11
2023-03-03,S10,Sports,197.11,15,2805.07,0,34.0,197.89,24
2023-03-04,S10,Electronics,263.67,15,651.34,0,14.2,267.18,12
2023-03-05,S05,Furniture,462.84,20,3919.77,0,32.0,496.86,32
2023-03-06,S03,Sports,329.12,20,3083.91,0,11.0,314.34,13
2023-03-07,S08,Groceries,306.28,25,2068.43,0,21.1,329.49,9
2023-03-08,S08,Electronics,449.03,0,1755.54,0,32.2,432.05,32
2023-03-09,S07,Sports,486.39,5,758.49,0,37.3,480.86,25
2023-03-10,S08,Sports,324.55,5,2264.41,0,35.6,318.52,27
2023-03-11,S09,Sports,434.26,0,2624.82,0,14.5,417.86,35
2023-03-12,S01,Furniture,19.33,5,4388.38,0,15.6,17.62,41
2023-03-13,S02,Electronics,30.03,10,3552.71,0,17.7,31.97,25
2023-03-14,S10,Sports,124.76,15,3010.81,0,15.0,134.0,24
2023-03-15,S01,Clothing,178.13,5,4204.5,0,17.2,189.92,42
2023-03-16,S05,Furniture,427.64,5,4299.84,0,28.1,442.84,42
2023-03-17,S05,Sports,259.07,25,143.6,0,35.5,266.71,1
2023-03-18,S07,Groceries,403.52,10,3592.43,0,29.9,385.39,32
2023-03-19,S09,Groceries,232.2,5,2386.82,0,29.0,247.26,30
2023-03-20,S02,Groceries,282.92,20,3084.35,0,18.4,260.74,21
2023-03-21,S04,Clothing,494.24,25,1693.17,0,17.8,509.67,15
2023-03-22,S10,Furniture,261.06,5,4508.47,0,32.6,276.85,40
2023-03-23,S07,Furniture,331.96,25,785.65,0,10.7,331.79,1
2023-03-24,S04,Sports,369.68,20,3569.54,0,26.0,346.75,33
2023-03-25,S09,Clothing,320.97,15,4541.98,0,28.8,321.44,38
2023-03-26,S03,Groceries,150.42,15,726.93,0,17.2,159.7,5
2023-03-27,S05,Sports,328.95,5,1840.89,0,30.8,316.26,30
2023-03-28,S10,Electronics,150.56,0,2405.63,0,34.3,153.08,32
2023-03-29,S03,Clothing,238.75,5,2552.34,0,34.3,233.1,32
2023-03-30,S08,Clothing,496.21,10,2105.04,0,25.9,536.56,27
2023-03-31,S01,Electronics,161.61,25,983.75,0,12.3,156.2,9
2023-04-01,S08,Electronics,228.77,5,3829.85,0,14.7,240.87,38
2023-04-02,S04,Groceries,69.06,15,3204.09,0,21.3,75.49,24
2023-04-03,S01,Clothing,475.28,10,3808.55,0,24.9,429.46,34
2023-04-04,S01,Groceries,117.0,10,1629.25,0,12.9,117.08,22
2023-04-05,S03,Groceries,474.49,15,3666.38,0,26.7,459.1,30
2023-04-06,S04,Clothing,498.09,15,1860.33,0,15.3,542.73,23
2023-04-07,S02,Groceries,364.95,5,1134.83,0,10.6,365.29,23
2023-04-08,S01,Electronics,357.0,0,1938.44,0,27.9,376.37,29
2023-04-09,S02,Sports,328.52,0,336.35,0,13.2,324.86,21
2023-04-10,S09,Groceries,130.11,25,850.32,0,29.5,133.5,1
2023-04-11,S10,Electronics,313.28,25,772.1,0,33.3,288.53,10
2023-04-12,S06,Furniture,144.94,0,2538.92,0,27.1,153.0,44
2023-04-13,S08,Groceries,151.2,0,2785.88,0,35.5,156.89,27
2023-04-14,S02,Sports,121.08,0,3391.0,0,35.4,129.2,40
2023-04-15,S05,Groceries,42.15,25,596.32,0,17.2,39.88,1
2023-04-16,S07,Electronics,234.82,0,4084.57,0,34.5,251.36,40
2023-04-17,S06,Groceries,52.02,0,147.39,0,13.9,53.55,31
2023-04-18,S07,Furniture,447.79,20,1414.72,0,30.5,436.38,10
2023-04-19,S03,Electronics,139.56,15,3480.52,0,23.4,137.38,29
2023-04-20,S10,Furniture,70.59,25,387.37,0,36.4,65.78,1
2023-04-21,S03,Furniture,94.72,15,3917.91,0,27.1,101.59,32
2023-04-22,S09,Sports,460.6,0,4449.21,0,22.3,420.37,46
2023-04-23,S09,Sports,363.27,5,4891.69,0,28.8,351.52,43
2023-04-24,S09,Sports,52.14,25,3660.59,0,23.5,53.85,16
2023-04-25,S08,Clothing,32.01,25,4678.42,0,24.2,31.81,21
2023-04-26,S07,Furniture,42.06,15,1671.11,0,19.3,40.19,12
2023-04-27,S08,Furniture,409.47,0,2349.56,0,32.4,405.22,36
2023-04-28,S02,Sports,161.45,15,3751.67,0,10.5,158.33,34
2023-04-29,S08,Groceries,481.77,25,1592.53,0,24.2,453.52,9
2023-04-30,S06,Furniture,184.85,0,4101.28,0,33.6,178.64,46
2023-05-01,S05,Sports,61.44,25,1186.56,0,19.6,65.49,1
2023-05-02,S07,Electronics,263.38,25,620.98,0,35.1,262.98,6
2023-05-03,S08,Clothing,130.87,5,1018.96,0,36.0,128.07,17
2023-05-04,S08,Furniture,359.81,0,3810.03,0,11.3,369.4,42
2023-05-05,S01,Sports,330.94,20,759.72,0,24.0,332.95,6
2023-05-06,S03,Electronics,467.98,20,2466.37,0,24.2,507.4,20
2023-05-07,S07,Sports,196.77,20,3070.19,0,19.0,211.78,26
2023-05-08,S07,Sports,458.38,5,1440.62,0,37.0,501.51,24
2023-05-09,S06,Sports,351.51,25,2610.24,0,33.6,354.87,13
2023-05-10,S03,Sports,318.13,5,1127.59,0,30.0,330.0,27
2023-05-11,S08,Sports,273.53,25,1679.67,0,13.2,265.45,7
2023-05-12,S07,Electronics,287.47,25,3579.61,0,28.9,310.11,7
2023-05-13,S05,Clothing,263.75,0,1966.26,0,11.5,240.36,32
2023-05-14,S01,Groceries,491.85,25,1327.75,0,33.5,510.6,4
2023-05-15,S04,Sports,407.94,0,3118.93,0,28.9,412.99,48
2023-05-16,S07,Furniture,197.5,20,3943.11,0,32.4,189.11,18
2023-05-17,S05,Clothing,478.57,25,1632.0,0,25.5,431.95,1
2023-05-18,S09,Sports,312.18,15,4166.92,0,35.5,324.96,25
2023-05-19,S02,Clothing,102.25,25,4825.02,0,18.2,95.65,17
2023-05-20,S10,Groceries,481.43,25,2617.85,0,20.6,474.55,10
2023-05-21,S06,Sports,7.79,15,3577.48,0,14.3,7.25,26
2023-05-22,S06,Sports,30.17,25,3116.48,0,28.5,30.11,11
2023-05-23,S09,Sports,113.88,5,2650.97,0,32.0,106.12,31
2023-05-24,S10,Sports,204.69,10,1183.87,0,16.0,197.81,18
2023-05-25,S06,Furniture,240.05,20,4136.07,0,37.5,216.47,28
2023-05-26,S02,Furniture,123.97,25,3107.14,0,27.4,135.35,13
2023-05-27,S06,Sports,132.01,25,1485.86,0,35.5,140.51,3
2023-05-28,S02,Clothing,402.39,15,2485.34,0,18.3,414.58,21
2023-05-29,S04,Furniture,485.96,20,2712.71,0,27.6,457.85,20
2023-05-30,S02,Clothing,418.65,5,2735.0,0,29.7,458.52,34
2023-05-31,S05,Sports,16.76,25,1725.41,0,12.5,15.27,1
2023-06-01,S07,Electronics,39.87,5,4563.83,0,21.4,39.48,39
2023-06-02,S01,Electronics,269.74,25,3629.4,0,11.8,283.01,20
2023-06-03,S08,Furniture,182.06,20,620.06,0,32.0,174.83,15
2023-06-04,S07,Sports,200.58,25,251.01,0,14.4,189.34,5
2023-06-05,S06,Electronics,151.01,25,805.97,0,29.0,163.52,6
2023-06-06,S07,Sports,278.99,20,792.73,0,11.2,283.05,1
2023-06-07,S09,Clothing,276.03,0,1592.99,0,31.0,298.31,30
2023-06-08,S10,Electronics,84.67,5,3122.74,0,17.1,78.14,39
2023-06-09,S10,Furniture,426.44,20,2360.2,0,25.4,408.59,18
2023-06-10,S10,Electronics,476.01,10,728.25,0,28.4,437.93,19
2023-06-11,S10,Groceries,450.56,10,2480.72,0,19.2,464.93,26
2023-06-12,S07,Groceries,404.81,15,926.33,0,18.8,427.94,11
2023-06-13,S08,Sports,420.85,5,3429.94,0,19.3,419.16,29
2023-06-14,S03,Sports,58.87,25,3072.48,0,33.6,63.09,18
2023-06-15,S01,Sports,102.23,25,4443.05,0,12.1,93.55,28
2023-06-16,S09,Furniture,291.56,20,1142.53,0,11.0,277.6,11
2023-06-17,S08,Sports,328.68,5,1892.51,0,16.3,346.57,29
2023-06-18,S10,Clothing,257.65,15,1882.94,0,10.3,244.19,15
2023-06-19,S08,Groceries,379.82,5,2286.48,0,15.0,413.91,24
2023-06-20,S04,Sports,25.01,15,1235.57,0,17.4,23.68,5
2023-06-21,S02,Sports,454.32,10,2001.66,0,35.7,488.99,32
2023-06-22,S03,Furniture,318.62,10,4190.87,0,17.4,321.45,37
2023-06-23,S04,Sports,328.57,10,2979.63,0,35.2,300.83,29
2023-06-24,S09,Clothing,205.89,10,2485.62,0,23.5,210.18,40
2023-06-25,S02,Clothing,222.75,5,477.73,0,28.0,209.9,24
2023-06-26,S04,Sports,210.23,10,3629.25,0,23.5,209.34,37
2023-06-27,S01,Sports,84.82,15,209.99,0,11.2,86.07,14
2023-06-28,S10,Sports,77.7,5,1365.47,0,15.0,84.82,32
2023-06-29,S08,Furniture,320.62,25,3667.07,0,33.0,349.3,19
2023-06-30,S03,Sports,89.43,15,3044.11,0,32.2,95.16,31
2023-07-01,S07,Furniture,331.53,10,921.84,0,29.2,359.53,18
2023-07-02,S07,Clothing,70.45,0,1091.51,0,34.1,70.51,29
2023-07-03,S02,Electronics,304.73,5,2431.76,0,27.2,276.64,33
2023-07-04,S07,Sports,243.71,5,4519.73,0,25.1,219.4,36
2023-07-05,S06,Sports,213.24,0,3518.45,0,22.0,231.94,34
2023-07-06,S04,Electronics,403.29,25,2922.99,0,21.9,383.49,15
2023-07-07,S02,Sports,145.22,20,2102.37,0,15.3,151.29,17
2023-07-08,S02,Clothing,8.56,25,1106.55,0,32.5,8.4,1
2023-07-09,S07,Clothing,215.91,20,1342.8,0,33.9,212.61,9
2023-07-10,S05,Groceries,209.55,20,2464.09,0,20.4,211.85,20
2023-07-11,S03,Electronics,290.94,25,2050.84,0,13.9,312.11,12
2023-07-12,S01,Clothing,111.16,15,3951.8,0,32.4,113.7,32
2023-07-13,S02,Groceries,197.61,25,125.92,0,12.6,183.59,5
2023-07-14,S07,Sports,114.78,0,3084.24,0,30.3,124.67,38
2023-07-15,S08,Electronics,329.81,10,3586.87,0,26.7,359.21,35
2023-07-16,S10,Sports,104.85,25,4660.72,0,24.5,98.45,16
2023-07-17,S02,Groceries,260.33,5,3114.43,0,28.9,253.03,27
2023-07-18,S01,Electronics,390.94,10,3381.34,0,21.4,367.51,20
2023-07-19,S05,Clothing,459.99,20,1494.02,0,33.2,498.17,5
2023-07-20,S03,Furniture,305.15,5,2328.32,0,21.3,274.92,42
2023-07-21,S09,Sports,255.59,20,454.69,0,18.2,278.44,11
2023-07-22,S06,Furniture,128.82,15,4833.67,0,25.8,135.78,22
2023-07-23,S04,Clothing,342.39,20,4323.91,0,23.5,325.81,20
2023-07-24,S05,Clothing,401.08,15,4781.68,0,24.5,361.75,39
2023-07-25,S06,Clothing,147.21,15,3401.12,0,33.0,134.73,32
2023-07-26,S04,Furniture,447.69,10,995.64,0,30.9,486.21,17
2023-07-27,S10,Groceries,369.87,5,3703.6,0,34.4,348.18,39
2023-07-28,S08,Sports,82.22,0,687.4,0,12.2,89.71,32
2023-07-29,S10,Groceries,8.28,20,4794.17,0,33.7,8.07,24
2023-07-30,S01,Sports,247.95,20,1473.31,0,16.2,251.75,22
2023-07-31,S08,Electronics,400.64,15,4704.31,0,10.9,388.4,39
2023-08-01,S07,Sports,350.63,15,1646.69,0,10.2,362.84,11
2023-08-02,S10,Groceries,54.87,10,3102.61,0,17.3,55.4,30
2023-08-03,S06,Furniture,186.13,15,2177.32,0,21.7,195.52,26
2023-08-04,S04,Sports,143.42,5,2899.91,0,37.4,148.76,37
2023-08-05,S08,Electronics,218.95,15,1060.71,0,32.4,229.4,7
2023-08-06,S08,Groceries,92.42,15,758.91,0,35.0,94.83,9
2023-08-07,S04,Groceries,129.23,20,333.78,0,12.8,120.53,5
2023-08-08,S05,Groceries,240.89,25,571.88,0,30.8,229.32,1
2023-08-09,S10,Sports,14.82,0,1820.34,0,29.0,15.13,39
2023-08-10,S08,Electronics,326.68,20,955.24,0,31.8,317.21,7
2023-08-11,S06,Furniture,193.63,10,2372.39,0,36.8,207.89,21
2023-08-12,S05,Groceries,317.48,20,2083.39,0,35.4,290.76,13
2023-08-13,S06,Sports,304.67,15,1429.12,0,22.5,326.78,20
2023-08-14,S02,Clothing,262.86,15,2128.55,0,15.1,237.79,19
2023-08-15,S01,Electronics,87.62,0,568.21,0,36.2,87.15,20
2023-08-16,S07,Groceries,386.61,20,3848.48,0,12.3,368.24,28
2023-08-17,S03,Electronics,118.53,25,1492.46,0,27.5,109.79,13
2023-08-18,S05,Sports,22.4,10,4315.81,0,19.1,22.29,42
2023-08-19,S10,Furniture,225.2,25,2742.51,0,26.5,223.24,12
2023-08-20,S05,Groceries,264.11,25,2715.54,0,35.4,263.14,13
2023-08-21,S03,Groceries,209.04,5,1587.51,0,10.0,222.23,30
2023-08-22,S07,Groceries,146.95,20,140.75,0,35.8,160.09,5
2023-08-23,S07,Furniture,300.52,0,2786.24,0,15.3,323.49,39
2023-08-24,S04,Sports,128.7,25,3711.88,0,20.9,125.57,18
2023-08-25,S09,Groceries,383.45,20,4057.12,0,29.2,366.94,30
2023-08-26,S10,Furniture,209.39,0,993.8,0,18.1,215.12,27
2023-08-27,S02,Groceries,97.96,0,845.53,0,37.2,88.6,26
2023-08-28,S07,Groceries,138.25,25,2248.24,0,10.2,126.92,14
2023-08-29,S06,Electronics,393.93,15,4990.02,0,23.0,416.89,35
2023-08-30,S05,Furniture,422.56,5,374.59,0,31.7,386.34,18
2023-08-31,S08,Clothing,414.98,0,4875.53,0,30.0,405.42,49
2023-09-01,S07,Groceries,370.12,0,1075.98,0,30.6,340.06,28
2023-09-02,S09,Electronics,468.43,5,3182.9,0,11.2,509.41,32
2023-09-03,S04,Furniture,130.39,25,1564.18,0,20.1,118.71,1
2023-09-04,S04,Electronics,165.63,5,3992.51,0,26.4,162.18,28
2023-09-05,S03,Furniture,484.57,20,3939.03,0,23.3,493.89,23
2023-09-06,S01,Electronics,50.24,20,1758.27,0,37.2,52.85,15
2023-09-07,S06,Furniture,180.98,5,3536.51,0,32.2,167.44,39
2023-09-08,S01,Furniture,367.93,0,3477.32,0,20.0,341.05,56
2023-09-09,S08,Groceries,354.78,20,1544.1,0,29.5,332.77,14
2023-09-10,S03,Furniture,434.49,20,4580.92,0,25.5,397.03,32
2023-09-11,S01,Sports,151.36,10,2753.87,0,22.7,159.71,20
2023-09-12,S09,Furniture,429.13,20,1270.05,0,30.2,442.72,11
2023-09-13,S02,Electronics,98.99,25,2537.99,0,25.4,101.23,9
2023-09-14,S01,Clothing,263.98,0,314.51,0,36.3,247.01,32
2023-09-15,S10,Groceries,57.99,5,583.89,0,26.0,61.89,19
2023-09-16,S04,Furniture,29.3,5,3069.17,0,12.0,31.82,30
2023-09-17,S06,Electronics,464.56,0,2393.49,0,27.9,451.64,36
2023-09-18,S02,Clothing,412.7,10,2692.2,0,30.6,440.31,17
2023-09-19,S10,Clothing,480.49,0,596.0,0,16.5,469.47,30
2023-09-20,S06,Furniture,281.42,20,2134.4,0,13.0,289.22,22
2023-09-21,S03,Sports,352.76,15,4425.84,0,14.7,330.21,28
2023-09-22,S06,Groceries,499.22,15,4674.25,0,35.3,504.22,36
2023-09-23,S09,Groceries,209.11,25,2209.88,0,30.3,213.64,7
2023-09-24,S05,Sports,183.2,15,2292.75,0,21.1,191.49,20
2023-09-25,S01,Groceries,13.07,5,4967.72,0,18.5,12.55,46
2023-09-26,S01,Furniture,459.96,20,2825.98,0,35.9,428.2,28
2023-09-27,S10,Furniture,181.05,5,1398.44,0,34.9,171.99,26
2023-09-28,S03,Furniture,286.69,5,3697.9,0,30.3,303.48,42
2023-09-29,S10,Furniture,413.72,25,3543.95,0,32.9,380.24,16
2023-09-30,S07,Furniture,43.85,0,4617.17,0,19.4,47.18,47
2023-10-01,S07,Electronics,465.47,0,4361.95,0,16.3,479.69,46
2023-10-02,S04,Clothing,155.87,0,1664.65,0,25.8,150.47,32
2023-10-03,S07,Groceries,30.01,25,4987.1,0,37.2,31.53,23
2023-10-04,S01,Sports,394.25,5,747.73,0,12.3,399.88,22
2023-10-05,S04,Furniture,202.6,0,2052.78,0,22.2,210.62,35
2023-10-06,S04,Clothing,200.68,20,1060.89,0,27.2,210.14,4
2023-10-07,S06,Clothing,40.46,15,1684.72,0,35.9,37.14,15
2023-10-08,S06,Sports,163.77,20,3311.51,0,31.6,152.94,16
2023-10-09,S03,Electronics,411.68,15,3153.59,0,22.3,446.61,26
2023-10-10,S05,Electronics,60.62,0,1290.94,0,27.4,56.35,39
2023-10-11,S09,Sports,174.92,0,1595.08,0,23.2,169.04,32
2023-10-12,S01,Furniture,376.43,20,2466.83,0,30.4,349.43,13
2023-10-13,S05,Electronics,293.59,25,2681.32,0,17.2,267.76,15
2023-10-14,S06,Electronics,235.16,0,426.33,0,28.5,242.83,34
2023-10-15,S08,Sports,14.44,25,1993.96,0,37.4,14.46,7
2023-10-16,S01,Electronics,268.12,5,1074.49,0,37.1,271.37,14
2023-10-17,S06,Groceries,127.46,20,1594.14,0,23.7,133.69,20
2023-10-18,S07,Electronics,121.92,20,1451.8,0,11.7,116.01,13
2023-10-19,S09,Sports,472.35,10,1205.36,0,19.6,462.23,26
2023-10-20,S05,Sports,436.99,25,1214.4,0,16.7,406.64,12
2023-10-21,S03,Groceries,168.0,20,745.68,0,28.3,170.72,7
2023-10-22,S03,Sports,345.82,20,4556.86,0,22.0,374.11,24
2023-10-23,S03,Electronics,458.97,10,432.29,0,24.9,479.11,21
2023-10-24,S05,Clothing,383.89,15,4809.86,0,18.5,402.75,42
2023-10-25,S10,Clothing,390.66,0,744.57,0,10.7,428.63,23
2023-10-26,S08,Clothing,300.2,5,3468.15,0,20.1,311.5,32
2023-10-27,S03,Clothing,253.65,20,2396.94,0,28.2,237.62,12
2023-10-28,S07,Clothing,117.01,15,3846.24,0,10.4,111.62,32
2023-10-29,S08,Groceries,372.47,5,3813.11,0,11.9,404.29,49
2023-10-30,S07,Groceries,434.05,5,2195.02,0,31.7,443.42,30
2023-10-31,S02,Furniture,200.1,25,2902.48,0,25.0,205.76,14
2023-11-01,S01,Sports,231.17,0,4401.12,1,16.9,232.92,45
2023-11-02,S05,Furniture,196.76,25,4816.7,1,15.3,194.38,30
2023-11-03,S03,Furniture,87.41,10,3104.36,1,11.5,87.71,24
2023-11-04,S09,Clothing,415.8,15,543.16,1,24.0,389.17,3
2023-11-05,S04,Furniture,199.57,10,2309.34,1,15.0,203.17,21
2023-11-06,S02,Furniture,49.64,10,3489.42,1,35.4,52.58,31
2023-11-07,S09,Sports,318.87,0,2666.7,1,20.8,337.43,35
2023-11-08,S03,Clothing,475.13,15,2796.69,1,11.2,443.86,18
2023-11-09,S08,Groceries,435.07,5,3868.87,1,11.4,418.37,48
2023-11-10,S08,Furniture,315.09,0,4502.86,0,36.9,283.8,47
2023-11-11,S08,Furniture,274.03,0,3079.12,0,23.8,258.51,39
2023-11-12,S04,Electronics,208.02,0,3045.96,0,10.2,223.92,38
2023-11-13,S10,Sports,96.5,0,3301.06,0,11.0,103.33,48
2023-11-14,S10,Sports,152.73,0,340.25,0,21.7,142.9,23
2023-11-15,S01,Electronics,394.72,5,4834.84,0,31.0,383.68,38
2023-11-16,S05,Furniture,385.41,10,1905.99,0,20.6,352.08,18
2023-11-17,S04,Clothing,71.6,25,4311.1,0,19.2,70.37,24
2023-11-18,S10,Groceries,307.97,0,2899.7,0,37.4,309.75,46
2023-11-19,S03,Sports,216.39,10,1372.33,0,26.1,221.72,26
2023-11-20,S05,Clothing,283.5,20,3673.01,0,23.9,300.96,26
2023-11-21,S04,Sports,5.78,0,2377.94,0,32.3,6.05,34
2023-11-22,S05,Groceries,499.5,15,322.91,0,19.8,530.07,13
2023-11-23,S02,Groceries,396.15,10,1571.39,0,25.4,417.31,29
2023-11-24,S08,Furniture,173.97,25,2887.72,0,36.9,185.52,17
2023-11-25,S09,Groceries,399.64,25,765.19,0,14.4,396.49,12
2023-11-26,S09,Sports,233.92,15,4646.17,0,11.6,234.91,26
2023-11-27,S06,Electronics,14.27,20,3458.92,0,32.4,15.38,19
2023-11-28,S10,Furniture,484.96,10,4219.62,0,19.5,472.86,33
2023-11-29,S06,Electronics,97.75,0,4336.51,0,31.0,101.76,46
2023-11-30,S05,Clothing,139.39,0,2535.57,0,16.7,138.05,41
2023-12-01,S01,Furniture,60.55,0,3911.17,1,35.6,59.87,43
2023-12-02,S03,Electronics,452.95,5,1032.04,1,35.9,474.01,16
2023-12-03,S08,Furniture,411.96,20,3415.91,1,13.7,430.46,20
2023-12-04,S06,Furniture,358.27,20,667.6,1,18.7,325.6,14
2023-12-05,S10,Groceries,445.15,0,2650.83,1,28.5,428.46,29
2023-12-06,S02,Groceries,321.23,5,1672.31,1,15.4,306.88,26
2023-12-07,S02,Clothing,78.91,10,660.86,1,36.8,79.85,23
2023-12-08,S02,Groceries,273.55,20,1660.58,1,14.0,284.73,12
2023-12-09,S01,Electronics,308.57,10,2748.83,1,11.4,279.5,32
2023-12-10,S08,Sports,194.88,0,2189.68,0,15.0,198.63,28
2023-12-11,S09,Electronics,181.03,10,4105.47,0,30.0,187.22,30
2023-12-12,S05,Furniture,486.97,15,2882.17,0,12.6,516.42,23
2023-12-13,S06,Furniture,237.92,5,804.24,0,35.1,226.41,21
2023-12-14,S02,Groceries,95.76,25,1718.61,0,34.1,92.4,6
2023-12-15,S09,Electronics,241.93,5,1483.06,0,19.8,245.54,27
2023-12-16,S07,Sports,205.81,25,4004.11,0,19.1,211.96,21
2023-12-17,S02,Groceries,209.65,20,1294.09,0,14.5,208.91,5
2023-12-18,S04,Clothing,108.08,25,2995.75,0,32.0,106.68,16
2023-12-19,S02,Sports,332.99,0,3722.9,0,29.9,355.42,37
2023-12-20,S02,Sports,300.06,10,2819.93,0,33.0,280.63,30
2023-12-21,S04,Clothing,386.81,15,1704.3,0,28.1,352.89,18
2023-12-22,S10,Sports,444.19,25,4068.21,0,31.2,458.48,16
2023-12-23,S05,Furniture,226.34,5,3439.43,0,18.9,229.52,38
2023-12-24,S05,Electronics,360.31,10,4952.42,0,26.3,368.34,30
2023-12-25,S06,Electronics,187.77,20,4842.71,0,10.0,190.02,28
2023-12-26,S07,Furniture,431.32,0,1252.68,0,29.7,422.2,29
2023-12-27,S06,Furniture,274.83,25,949.71,0,13.9,277.88,9
2023-12-28,S07,Clothing,81.36,25,715.19,0,10.3,83.77,9
2023-12-29,S10,Furniture,46.91,25,4049.11,0,34.1,50.6,28
2023-12-30,S10,Electronics,313.51,15,2596.13,0,25.5,310.38,21
2023-12-31,S09,Sports,291.08,25,1260.07,0,24.0,285.89,8
2024-01-01,S03,Sports,186.65,0,2883.93,0,29.7,172.21,31
2024-01-02,S02,Clothing,491.87,10,2378.19,0,12.2,530.23,27
2024-01-03,S10,Electronics,238.86,25,3352.31,0,28.7,247.65,10
2024-01-04,S08,Sports,452.27,20,3914.78,0,23.1,453.42,22
2024-01-05,S10,Groceries,368.24,15,1829.28,0,37.4,353.11,22
2024-01-06,S10,Electronics,364.85,20,1376.17,0,27.6,370.55,18
2024-01-07,S05,Groceries,329.88,10,4063.59,0,27.5,315.81,40
2024-01-08,S10,Clothing,70.61,10,1448.56,0,17.2,74.02,25
